dialogue_id,context,response,domain,user_intents,user_slots,context_len,response_len
MUL0358.json,please book one.,how many tickets do i need to reserve for your train?,"restaurant, train",['find_train'],"{'restaurant-area': 'north', 'restaurant-bookday': 'sunday', 'restaurant-bookpeople': '4', 'restaurant-booktime': '12:30', 'restaurant-pricerange': 'moderate', 'train-arriveby': '13:00', 'train-day': 'monday', 'train-destination': 'broxbourne'}",3,11
MUL0358.json,"just one, thank you! please provide me with a reference number.","booking was successful, the total fee is 17.89 gbp payable at the station. reference number is : t1fgqfdj . can i help with anything else today?","restaurant, train","['book_restaurant', 'book_train']","{'restaurant-area': 'north', 'restaurant-bookday': 'sunday', 'restaurant-bookpeople': '4', 'restaurant-booktime': '12:30', 'restaurant-pricerange': 'moderate', 'train-arriveby': '13:00', 'train-bookpeople': '1', 'train-day': 'monday', 'train-destination': 'broxbourne'}",11,26
MUL0358.json,"no, thank you. that will be all for today. thanks.",have a great day.,"restaurant, train",[],"{'restaurant-area': 'north', 'restaurant-bookday': 'sunday', 'restaurant-bookpeople': '4', 'restaurant-booktime': '12:30', 'restaurant-pricerange': 'moderate', 'train-arriveby': '13:00', 'train-bookpeople': '1', 'train-day': 'monday', 'train-destination': 'broxbourne'}",10,4
PMUL4450.json,find me a train that leaves on sunday after 14:00 please,certainly. where are you headed?,"restaurant, train",['find_train'],"{'train-day': 'sunday', 'train-leaveat': '14:00'}",11,5
PMUL4450.json,i am leaving norwich going to cambridge on sunday and i need a train that leaves the station any time after 14:00,"tr5234 will leave at 14:16, would that work for you?","restaurant, train",['find_train'],"{'train-day': 'sunday', 'train-departure': 'norwich', 'train-destination': 'cambridge', 'train-leaveat': '14:00'}",22,10
PMUL4450.json,yes. give me the ref number please.,in order to get a ref number i must complete a booking first. how many tickets would you like me to book for you?,"restaurant, train",['find_train'],"{'train-day': 'sunday', 'train-departure': 'norwich', 'train-destination': 'cambridge', 'train-leaveat': '14:00'}",7,24
PMUL4450.json,i would like one train ticket please.,your reservation for 1 ticket on the tr5234 train was successful. your reference number is : pgqkg62w . is there anything else i can do for you?,"restaurant, train",['book_train'],"{'train-bookpeople': '1', 'train-day': 'sunday', 'train-departure': 'norwich', 'train-destination': 'cambridge', 'train-leaveat': '14:00'}",7,27
PMUL4450.json,"yes i am looking for a moderate priced place to eat in the east. phone #, postcode and food type please",you have three options for moderately priced restaurants. do you prefer indian or italian food?,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'east', 'restaurant-pricerange': 'moderate', 'train-bookpeople': '1', 'train-day': 'sunday', 'train-departure': 'norwich', 'train-destination': 'cambridge', 'train-leaveat': '14:00'}",21,15
PMUL4450.json,i would prefer italian but indian would be good as well. i will need the phone number and postcode of the restaurant. thanks!,the place is called the curry prince and the phone number is: 01223566388 and the post code is: cb58jj.,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'east', 'restaurant-food': ['italian', 'indian'], 'restaurant-pricerange': 'moderate', 'train-bookpeople': '1', 'train-day': 'sunday', 'train-departure': 'norwich', 'train-destination': 'cambridge', 'train-leaveat': '14:00'}",23,19
PMUL4450.json,thanks for helping me with this. i appreciate it! goodbye!,my pleasure. have a great day.,"restaurant, train",[],"{'restaurant-area': 'east', 'restaurant-food': ['italian', 'indian'], 'restaurant-pricerange': 'moderate', 'train-bookpeople': '1', 'train-day': 'sunday', 'train-departure': 'norwich', 'train-destination': 'cambridge', 'train-leaveat': '14:00'}",10,6
PMUL1842.json,i need a place to stay that has free wifi.,"i have 32 places that offer wifi, do you have a price range preference?","train, hotel",['find_hotel'],{'hotel-internet': 'yes'},10,14
PMUL1842.json,could you provide details for something in the cheap price range?,there are 33 cheap hotels with wifi in cambridge. do you have a particular area you are interested in?,"train, hotel","['find_hotel', 'find_train']","{'hotel-internet': 'yes', 'hotel-pricerange': 'cheap'}",11,19
PMUL1842.json,"no, i have no preference. just pick one. that will be fine.",i recommend alexander bed and breakfast on 56 saint barnabas road would that due?,"train, hotel",['find_hotel'],"{'hotel-area': 'dontcare', 'hotel-internet': 'yes', 'hotel-pricerange': 'cheap'}",12,14
PMUL1842.json,"perfect. i'll need a room for myself, for five nights on tuesday.","perfect, you are all set for alexander bed and breakfast on tuesday, your reference number is 22dg5770 . is there anything i can help with today?","train, hotel",['book_hotel'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap'}",12,26
PMUL1842.json,"nope, that's it. thanks!","i hope you not going to sit in your room by yourself for 5 days, are you sure that you dont want to know about a restaurant or attraction?","train, hotel",[],"{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap'}",4,29
PMUL1842.json,"actaully i will be on business so not out much but i do need a train, to cambridge leaving after 21:15",ok great. what day will you be traveling?,"train, hotel",['find_train'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap', 'train-destination': 'cambridge', 'train-leaveat': '21:15'}",21,8
PMUL1842.json,"yes, i need a train going to cambridge leaving after 21:15 on tuesday departing from broxbourne.","i have the tr9688, which leaves at 12:32. would you like to book this train?","train, hotel","['book_hotel', 'find_train']","{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap', 'train-day': 'tuesday', 'train-departure': 'broxbourne', 'train-destination': 'cambridge', 'train-leaveat': '21:15'}",16,15
PMUL1842.json,i need a train after 21:15.,there are 3 trains leaving an hour apart starting at 21:32. the travel time is 60 minutes and costs 17.90 pounds. would you like me to book one?,"train, hotel",['find_train'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap', 'train-day': 'tuesday', 'train-departure': 'broxbourne', 'train-destination': 'cambridge', 'train-leaveat': '21:15'}",6,28
PMUL1842.json,no thank you. i just need the train id and arrival time for one of them.,the tr3112 arrives at 22:32.,"train, hotel",['find_train'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap', 'train-day': 'tuesday', 'train-departure': 'broxbourne', 'train-destination': 'cambridge', 'train-leaveat': '21:15'}",16,5
PMUL1842.json,"great, thanks for that information on the train. can you book for a train leaving after 21:15?",how many tickets do you need?,"train, hotel",['find_train'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap', 'train-day': 'tuesday', 'train-departure': 'broxbourne', 'train-destination': 'cambridge', 'train-leaveat': '21:15'}",17,6
PMUL1842.json,i need tickets for one person.,your total is 17.89 gbp. you can pay that at the station. your reference number is raiycnju .,"train, hotel",['book_train'],"{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap', 'train-bookpeople': '1', 'train-day': 'tuesday', 'train-departure': 'broxbourne', 'train-destination': 'cambridge', 'train-leaveat': '21:15'}",6,18
PMUL1842.json,that is all i needed for today. thanks alot,thank you for using this service good bye,"train, hotel",[],"{'hotel-area': 'dontcare', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '1', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'alexander bed and breakfast', 'hotel-pricerange': 'cheap', 'train-bookpeople': '1', 'train-day': 'tuesday', 'train-departure': 'broxbourne', 'train-destination': 'cambridge', 'train-leaveat': '21:15'}",9,8
PMUL4896.json,"hi, i'm traveling to cambridge soon and am looking forward to seeing some local tourist attractions.",there are many to see! are you going to be traveling within a certain area of town?,"attraction, hotel",['find_attraction'],{},16,17
PMUL4896.json,"actually, yes. we are traveling into the northern part of town.","if you're heading north, i recommend taking a ride on the riverboat georgina.","attraction, hotel","['find_attraction', 'find_hotel']",{'attraction-area': 'north'},11,13
PMUL4896.json,that sounds nice but i would like to see about a guesthouse with free wifi.,there at 10 guest houses in the north offering free wifi. are you looking for a particular price range?,"attraction, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-type': 'guesthouse', 'attraction-area': 'north'}",15,19
PMUL4896.json,"no, i don't really care about price. just something in the north that includes wifi.","acorn guest house is located in the north , has free wifi and is moderately priced.","attraction, hotel",['find_hotel'],"{'hotel-area': 'north', 'hotel-internet': 'yes', 'hotel-type': 'guesthouse', 'attraction-area': 'north'}",15,16
PMUL4896.json,groovy!! let get a booking for 2 people and 2 nights starting sunday.,your booking has been made and your reference number is o0fg9ykt . acorn guest house is located at 154 chesterton road. is there anything else i can do for you?,"attraction, hotel",['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '2', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'acorn guest house', 'hotel-type': 'guesthouse', 'attraction-area': 'north'}",13,30
PMUL4896.json,"yes, i am looking to visit the cherry hinton hall and grounds. can i please have more information on that?","sure, that's a great entertainment venue in the east. their phone number is 01223446104. is there anything else you need to know?","attraction, hotel",['find_attraction'],"{'hotel-area': 'north', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '2', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'acorn guest house', 'hotel-type': 'guesthouse', 'attraction-area': 'north', 'attraction-name': 'cherry hinton hall and grounds'}",20,22
PMUL4896.json,"no, taht will be all. thanks, goodbye.",thank you for using our service!,"attraction, hotel",[],"{'hotel-area': 'north', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '2', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'acorn guest house', 'hotel-type': 'guesthouse', 'attraction-area': 'north', 'attraction-name': 'cherry hinton hall and grounds'}",7,6
MUL2431.json,can you help me book a table at a chinese restaurant that's in the centre of town?,great choice! i have 10 chinese restaurants. what is your price range and we can narrow them down.,"restaurant, attraction","['find_restaurant', 'find_attraction']","{'restaurant-area': 'centre', 'restaurant-food': 'chinese'}",17,18
MUL2431.json,"i need some cheap chop suey, please.",how does the charlie chan sound? it is a cheap chinese restaurant in the centre.,"restaurant, attraction",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'chinese', 'restaurant-pricerange': 'cheap'}",7,15
MUL2431.json,that sounds like they'll have some awesome chop suey. please book me a table for 2 on tuesday at 12:45.,"i am sorry but charlie chan is booked for that time. do you want to pick an earlier or later time, or a different day?","restaurant, attraction",['book_restaurant'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'tuesday', 'restaurant-bookpeople': '2', 'restaurant-booktime': '12:45', 'restaurant-food': 'chinese', 'restaurant-name': 'charlie chan', 'restaurant-pricerange': 'cheap'}",20,25
MUL2431.json,"can we try the same day for 11:45 please? and can i have the reference number as well, thanks.",great news! i was able to reserve your table for 2 at the 11:45 time. they will hold the table for 15 minutes. reference number is : gfil3ug5 .,"restaurant, attraction",['book_restaurant'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'tuesday', 'restaurant-bookpeople': '2', 'restaurant-booktime': '11:45', 'restaurant-food': 'chinese', 'restaurant-name': 'charlie chan', 'restaurant-pricerange': 'cheap'}",19,29
MUL2431.json,thank you. i am also looking for places to go in the same area as the restaurant.,there are dozens of attractions in the centre. what type of activities are you interested in? museums? architecture? boat rides? something else?,"restaurant, attraction",['find_attraction'],"{'restaurant-area': 'centre', 'restaurant-bookday': 'tuesday', 'restaurant-bookpeople': '2', 'restaurant-booktime': '11:45', 'restaurant-food': 'chinese', 'restaurant-name': 'charlie chan', 'restaurant-pricerange': 'cheap', 'attraction-area': 'centre'}",17,22
